INCHIKEY,SMILES
FTVWIRXFELQLPI-ZDUSSCGKSA-N,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O
UZHSEJADLWPNLE-GRGSLBFTSA-N,C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O
KSPIYJQBLVDRRI-UHFFFAOYSA-N,CCC(C)C(C(=O)O)NC
WVMBPWMAQDVZCM-UHFFFAOYSA-N,CNC1=CC=CC=C1C(=O)O
CBQJSKKFNMDLON-UHFFFAOYSA-N,CC(=O)NC(CC1=CC=CC=C1)C(=O)O
MNLRQHMNZILYPY-MDMHTWEWSA-N,CC(C(=O)O)OC1C(C(OC(C1O)CO)O)NC(=O)C
MODKMHXGCGKTLE-UHFFFAOYSA-N,CC(=O)NCCC1=CC=CC=C1
UCFGUMMLHWLLKJ-UHFFFAOYSA-N,CC(=O)NC1C(C(C(OC1OC2C(=C(C(=O)O2)C(C3=CC=CC=C3)O)C4=CC=CC=C4)COC)O)O
ZWTDABBYXDAIOL-UHFFFAOYSA-N,CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CO)CCCN(C(=O)C)O)CCCN(C(=O)C)O)CCCN(C(=O)C)O)CC2=CC=CC=C2
DCYOADKBABEMIQ-OWMUPTOHSA-N,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C(=C4)O)O)O)O)O)O
LLDTYMGZAXZDDU-UHFFFAOYSA-N,COC1=CC(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C(=C3)OC)OC)O)O
IKMDFBPHZNJCSN-UHFFFAOYSA-N,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
DPNGWXJMIILTBS-UHFFFAOYSA-N,C1CC(=NC1)C2=CN=CC=C2
HPNSFSBZBAHARI-RUDMXATFSA-N,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)O)O
QUQMZWZRFQKNFP-UHFFFAOYSA-N,CC(=O)OC1CC2=CC3=C(C=C2OC1(C)C)OC=C(C3=O)C4=C(C5=C(C=C4)OC(C=C5)(C)C)OC
KJTDZAHLWHEULN-UHFFFAOYSA-N,CC1(C=CC2=C(O1)C=CC(=C2OC)C3=COC4=C(C3=O)C=C5CC(C(OC5=C4)(C)C)O)C
PYRZRPSTTNKOCS-MSOLQXFVSA-N,COC1=CC2=C(C=C1)C(=O)C3C(O2)COC4=CC(=C(C=C34)OC)OC
RZRNAYUHWVFMIP-KTKRTIGZSA-N,CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)O
XOIQMTLWECTKJL-PDHYURILSA-M,CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)[O-])OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C.[Na+]
GAOZTHIDHYLHMS-KEOBGNEYSA-N,CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)O)OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C
NWIBSHFKIJFRCO-WUDYKRTCSA-N,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N
AAOFJKLTRKOQTQ-UHFFFAOYSA-N,CC1=C(C(=C(C=C1OC)OC)C(=O)C)O
OKBNMQXBQLZQEM-UHFFFAOYSA-N,CC1(C=CC2=C(O1)C=C3C(=C2OC)C(=O)C(=CO3)C4=CC5=C(C=C4)OCO5)C
UWTOESDPWKUNBD-UHFFFAOYSA-N,CC1=C(C(=C(C(=C1Cl)OC2=C(C=C(C=C2OC)O)C(=O)OC)C(=O)OC)O)Cl
MZNIJRAPCCELQX-AWOKGZDASA-N,COC(=O)C1(CC(C(C(C1)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O)O
KYDNOVLBVBYOSW-UHFFFAOYSA-N,CC1=CC(=C(C(=C1)OC2=C(C=C(C=C2OC)O)C(=O)OC)C(=O)OC)O
AEKPZNDJHWFONI-UHFFFAOYSA-N,COC(=O)C1(C(=C(C(=O)O1)O)C2=CC=C(C=C2)O)CC3=CC=C(C=C3)O
BXZJZDQDHHZIIB-UHFFFAOYSA-N,CC1=CC(=C(C(=C1C(=O)OC)O)C)OC2=C(C(=O)C(C(C2O)(C)OC)O)C
FEMTVABTBAWCEK-UHFFFAOYSA-N,CC(C)C1=CC2=C(C(=C1)O)C3(C(CCC(C3C(C2O)OC(=O)C)(C)C(=O)OC)OC(=O)C)C
LARSXHUKWMVHRB-UHFFFAOYSA-N,CC(=CCC1=C(C=CC(=C1)CC2(C(=C(C(=O)O2)OC)C3=CC(=C(C(=C3)O)O)CC=C(C)C)C(=O)OC)O)C
DYMYDSWEIIXYNX-UHFFFAOYSA-N,COC1=C(C(OC1=O)(CC2=CC=C(C=C2)O)C(=O)OC)C3=CC=C(C=C3)O
YCKKAXDZPAQYOF-UHFFFAOYSA-N,COC(=O)CC(C1C(C(C(O1)C2=CC=CC=C2)O)O)O
KLXHCGFNNUQTEY-AATRIKPKSA-N,COC1=CC(=CC(=C1OC)OC)C=CC(=O)OC
VOYCJQSSBDMXNQ-YZGKFDMESA-N,CCC(C)(C(=O)CC1C(C(OC1=O)(C)O)C)C(=O)OC
BRQQPHKRRCUYLA-UHFFFAOYSA-N,COC(=O)C(CC1=CC=CC=C1)NC(=O)C2=CC=CC=C2
FCSKUNOKIVAIKK-UHFFFAOYSA-N,CC(=CCC1=C(C=CC(=C1)CC2(C(=C(C(=O)O2)OC)C3=CC=C(C=C3)O)C(=O)OC)O)C
FWHAYHIGJSFGKO-UHFFFAOYSA-N,CC1(C(O1)CC2=C(C=CC(=C2)CC3(C(=C(C(=O)O3)O)C4=CC=C(C=C4)O)C(=O)OC)O)C
ZAUMFTVHLHASMN-UHFFFAOYSA-N,CC1(CC(C(C(C1C(=C)CO)O)C(=C)C(=O)OC)O)C=C
YTDYKYPXYRZGQN-SUNOKAMTSA-N,COC(=O)C(=C)C1C(CC2(COC(=O)C(=C)C2C1O)C=C)O
IPEXIFXOBNTVCE-HXPJHFNISA-N,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC=CC=C3C(=O)OC)CO)O)O)O)O)O
NQIZIOGKLJAGSU-UHFFFAOYSA-N,COC(=O)C(CO)NC(=O)C1=C(C(=CC=C1)O)O
HILBWEPXZDMOAE-UHFFFAOYSA-N,CC1C2(C(=O)C3=C(C(=CC=C3)O)C(=O)C2(CC(O1)CC(=O)OC)O)O
GJGRGJCMJUMZKN-UHFFFAOYSA-N,CC1=CC(=C(C(=C1C(=O)OC)OC2C(=O)C(=C(C(C2(C)OC)O)O)C)C)O
XKIBNYJGNBTYMP-UHFFFAOYSA-N,CC1=CC(=C(C(=C1)O)C(=O)C2=C(C=C(C=C2O)OC)C(=O)OC)O
YLCJNMGKCHGJRF-UHFFFAOYSA-N,CC1=CC(=C(C(=C1)O)C(=O)C2=C(C=C(C=C2OC)OC)C(=O)OC)O
GIJDACMRFIMBET-UHFFFAOYSA-N,CC1=CC(=C(C(=C1)O)C(=O)C2=C(C=C(C=C2O)O)C(=O)OC)O
CDYGRHOHQUXDMN-UHFFFAOYSA-N,CC(C)C1=CC2=C(C(=C1)O)C3(C(CC(C(C3C(C2O)OC(=O)C)(C)C(=O)OC)OC(=O)C)OC(=O)C)C
IADWMRZHOGHTMQ-UHFFFAOYSA-N,COC(=O)C1=C(C2=CC=CC=C2C(=O)N1)C3=CC=CN3
FALZOOWSJAQSFX-OATHEDFASA-N,CC(=O)OCC(=CC(=O)OC)CCC1C(=C)CCC2C1(CCCC2(C)C)C
PCMFSBCRKKRDDK-IGIWBUNKSA-N,CC=C1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OC)CC(=O)OCC3C(C(CC3C(CO)COC(=O)CC4C(=COC(C4=CC)OC5C(C(C(C(O5)CO)O)O)O)C(=O)OC)OC(=O)CC6C(=COC(C6=CC)OC7C(C(C(C(O7)CO)O)O)O)C(=O)OC)C
MFZDFMOKBMJUGB-HHKUBXQUSA-N,CC=C1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OC)CC(=O)OCC3C(C(C(C(O3)OCCC4=CC=C(C=C4)O)OC(=O)CC5C(=COC(C5=CC)OC6C(C(C(C(O6)CO)O)O)O)C(=O)OC)O)O
UGIFUOHGTIYUFC-AOVQYZRUSA-N,COC1=C(C=CC(=C1)C(=O)OCC=C2C(C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)OC)CC(=O)OCCC4=CC=C(C=C4)O)O
STKUCSFEBXPTAY-GSUVRYNNSA-N,CC=C1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OC)CC(=O)OCC3C(C(C(C(O3)OCCC4=CC=C(C=C4)O)O)O)O
RYELKSRCVWRMQX-IKFNMRHDSA-N,CC=C1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OC)CC(=O)OCC3C(C(C(C(O3)OCCC4=CC=C(C=C4)O)O)O)OC(=O)CC5C(=COC(C5=CC)OC6C(C(C(C(O6)CO)O)O)O)C(=O)OC
AHTRGGWSBFOEEG-BXDNVMCDSA-N,COC(=O)C1=COC(C(=CCO)C1CC(=O)OCCC2=CC=C(C=C2)O)OC3C(C(C(C(O3)CO)O)O)O
DKRXODJAISNRGA-KIOYJQFDSA-N,CC(=O)OCC=C1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OC)CC(=O)OCCC3=CC=C(C=C3)O
ZVTBPVGTFNEYQP-ZQOOCPEKSA-N,CC=C1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OC)CC(=O)OCC3C(C(CC3C(CO)CO)O)C
QBKMGAJNGCTGFA-NVNVVJOKSA-N,COC(=O)CC1C(=COC(C1=CCOC(=O)C=CC2=CC=CC=C2)OC3C(C(C(C(O3)CO)O)O)O)C(=O)OC
GODSXGJMZIRXOG-QAYRTFGPSA-N,CC1(CC(C2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)OC(=O)CCC4=CC=C(C=C4)O)O
YRARGBWFOYODHQ-KHTUMDHASA-N,CC1(C(CC2(C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O)OC(=O)C=CC4=CC=CC=C4)O
IIJLVJMZYPZQLW-MZVUKIKXSA-N,CC(C)C1=C(C(=C2C(=C1)CCC3C2(CCCC3(C)C)C(=O)OC)O)O
DWQNDLRNUNNJHX-NZNOAPCVSA-N,COC(=O)C1=CC(C(C(C1)OC2C(C(C(C(O2)CO)O)O)OC(=O)C=CC3=CC=CC=C3)O)O
DOFMBNVUGRDDTK-NZNOAPCVSA-N,COC(=O)C1=CC(C(C(C1)OC2C(C(C(C(O2)COC(=O)C=CC3=CC=CC=C3)O)O)O)O)O
WWNYZTBMVRRLJM-GOLBOHCDSA-N,CC12CCC3C(=O)OC(CC3(C1CC=CC2(C(=O)OC)O)C)C4=COC=C4
QISXROCIXKXUPS-OWVLCBNUSA-N,CC(=O)N1CCC2=CC(=C(C=C2C1CC3C(C(OC=C3C(=O)OC)OC4C(C(C(C(O4)CO)O)O)O)C=C)O)O
SMTKSCGLXONVGL-FMDXMRPMSA-N,COC(=O)C1=COC(C(C1CCOC(=O)C2=CC(=C(C(=C2)O)O)O)C=C)OC3C(C(C(C(O3)CO)O)O)O
MWLKXILGJPSPKZ-LWSBBEHMSA-N,COC(=O)C1=COC(C(C1CC=C(C=O)C2C(C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)C=C)C=C)OC4C(C(C(C(O4)CO)O)O)O
YUXUTEAAGHFKKH-MKQCFFQWSA-N,CC1C2C(NC(=O)C2(C(C=C1C)C=C(C)CCC(C(C=CC(=O)OC)O)O)O)CC(C)C
JDBBFQGXBSMMHP-PHINXLAUSA-N,COC(=O)C1=COC(C2C1C(C(C2CO)O)O)OC3C(C(C(C(O3)CO)O)O)O
LDBMLOLBWUOZGG-DOFVRBEMSA-N,COC(=O)C1=COC(C2C1(CC=C2CO)O)OC3C(C(C(C(O3)CO)O)O)O
NQXDDVZOWBZZHN-CRSYUQHVSA-N,CC1(C(CC2(C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O)OC(=O)C=CC4=CC=C(C=C4)O)O
XBGJTRDIWPEIMG-YVAUHRMASA-N,CC1(CCC2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O
ROWKODQLOIEBHL-MXHWVDEXSA-N,CC(C)C1=CC2=C(C(=C1)O)C3(C=CC(=O)C(C3C(C2O)OC(=O)C)(C)C(=O)OC)C
UKFAWRZYFYOXEG-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)COC2=O)OC
KPUREKXXPHOJQT-UHFFFAOYSA-N,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)[N+](=O)[O-]
DLRVVLDZNNYCBX-ABXHMFFYSA-N,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O
DLRVVLDZNNYCBX-ZZFZYMBESA-N,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O
QWIZNVHXZXRPDR-WSCXOGSTSA-N,C(C1C(C(C(C(O1)OC2C(C(OC2(CO)OC3C(C(C(C(O3)CO)O)O)O)CO)O)O)O)O)O
DRLFMBDRBRZALE-UHFFFAOYSA-N,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC
MATGKVZWFZHCLI-LSDHHAIUSA-N,COC1=C(C=CC(=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)O
AEDDIBAIWPIIBD-ZJKJAXBQSA-N,C1=C2C(=CC(=C1O)O)OC3=C(C2=O)C(=C(C(=C3)O)C4C(C(C(C(O4)CO)O)O)O)O
FYGDTMLNYKFZSV-PXXRMHSHSA-N,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O
LOFYFDPXORJJEE-UHFFFAOYSA-N,C1=CC(=CC=C1CC2(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
PRAUVHZJPXOEIF-AOLYGAPISA-N,CC1CCC2(CCC3(C(=CCC4C3(CC(C5C4(CC(C(C5(C)CO)O)O)C)O)C)C2C1C)C)C(=O)O
XYPWCJWXFYYGPA-UHFFFAOYSA-N,CC1(C=CC2=C(O1)C(=C3C(=C2)C=CC(=O)O3)OC)C
PEFNSGRTCBGNAN-QNDFHXLGSA-N,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O
UHNXUSWGOJMEFO-QNDFHXLGSA-N,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)OC4C(C(C(C(O4)CO)O)O)O
HDVAWXXJVMJBAR-VHSXEESVSA-N,C1CCN2CCCC(C2C1)CO
PCZOHLXUXFIOCF-BXMDZJJMSA-N,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C
JNNGEAWILNVFFD-CDJYTOATSA-N,CC1C(CC2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O
MXYUKLILVYORSK-HBMCJLEFSA-N,CN1C(CCCC1CC(=O)C2=CC=CC=C2)CC(C3=CC=CC=C3)O
JHEWMLHQNRHTQX-UHFFFAOYSA-N,CCCCCC1=C(C(=CC2=C1OC3=CC(=CC(=C3C(=O)O2)C(=O)CCCC)OC)O)C(=O)O
FEGCPHIPSRBREU-HVATVPOCSA-N,CC(CCC(=O)O)C1CCC2C1(C=CC3C2CCC4C3(CCC(C4)O)C)C
LWCKQMHMTSRRAA-QGQQYVBWSA-N,CC1=CCCC2=CC(C3=C(C1)OC=C3C)OC2=O
QLTCHMYAEJEXBT-ZEBDFXRSSA-N,CC(C)(C#N)OC1C(C(C(C(O1)CO)O)O)O
KBDSLGBFQAGHBE-MSGMIQHVSA-N,CC1(C2CC(=O)C3(C(C24COC(=O)CC4O1)CCC5(C36C(O6)C(=O)OC5C7=COC=C7)C)C)C
GBRZTUJCDFSIHM-KRWDZBQOSA-N,CC(=CCC1=C(C=CC(=C1O)C2CC3=C(C=C(C(=C3OC)CC=C(C)C)O)OC2)O)C
DRDRYGIIYOPBBZ-XBXARRHUSA-N,COC1=C(C=CC(=C1O)O)C=CC(=O)C2=CC=C(C=C2)O
WTDRDQBEARUVNC-LURJTMIESA-N,C1=CC(=C(C=C1CC(C(=O)O)N)O)O
BJPSSVHNEGMBDQ-NUZBWSBOSA-N,CC1C2CCC(=C3C(C2OC1=O)C(=CC3=O)C)C
PUPKKEQDLNREIM-QNSQPKOQSA-N,CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)C)O)O)O)C5=CC=C(C=C5)O)O)O)O)O
RCLFRVZNHRFQGE-UHFFFAOYSA-N,CC1=C2C(=C(C(=C1Cl)O)Cl)OC3=C(C(=C(C(=C3C)C(=O)OC)O)C)OC2=O
HEMSJKZDHNSSEW-UHFFFAOYSA-N,CC1=CC(=CC(=C1C(=O)OC2=CC(=C(C(=C2)C)C(=O)O)O)O)O
JAYAGJDXJIDEKI-UHFFFAOYSA-N,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O
VFYACENSDOLJGQ-SNONCDODSA-N,CC1(C(CC2(C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O)O)O
HHDWDLBSGSYIQQ-GNDDPXJISA-N,CC1(C2C(C(C1O)O)C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)OC)O
JYTUSYBCFIZPBE-AMTLMPIISA-N,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C(=O)O)O)O)O)O)O)O
IHLWXZNPOVMUFQ-UHFFFAOYSA-N,CC(=O)NCCC1=CC(=C(C=C1)O)C2=C(C3=C(C(=C2O)O)C(=O)C4=CC(=C(C(=C4C3=O)C(=O)O)C(=O)O)O)O
YGPSJZOEDVAXAB-QMMMGPOBSA-N,C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N
UWQYBLOHTQWSQD-UHFFFAOYSA-N,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=C(C=C(C=C3)O)O)CC=C(C)C)C
SMOFGXHPWCTYQD-UHFFFAOYSA-N,COC1=C(C(=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O)O
CAGLGYNQQSIUGX-SDBHATRESA-N,C1=COC(=C1)CNC2=C3C(=NC=N2)N(C=N3)C4C(C(C(O4)CO)O)O
ODLCLZLDYDHRGT-NEGPAABLSA-N,CC(=O)OC1CC2C(C(CC(C2(C3C1(C45C(O4)C(=O)OC(C5(CC3)C)C6=COC=C6)C)C)OC(=O)C)OC(=O)C)(C)C
SJRACCTZSAUMGO-WIMVFMHDSA-N,COC1=C2C=COC2=CC3=C1C(=O)C=C(O3)COC4C(C(C(C(O4)CO)O)O)O
HSMPDPBYAYSOBC-UHFFFAOYSA-N,CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC
XEAQIWGXBXCYFX-GUOLPTJISA-N,COC1=CC(=O)OC(C1)C=CC2=CC=CC=C2
PVTHJAPFENJVNC-UQTMRZPGSA-N,CC1C(CC(C(O1)OC2C(C(C(C(C2O)O)O)O)O)N)N=C(C(=O)O)N
LKPQNZRGGNOPPU-UHFFFAOYSA-N,COC1=C(OC2=C(C1=O)C=CC3=C2C=CO3)C4=CC=CC=C4
CNURKUNYCXCBEK-WMNSZERYSA-N,C(C[N+](=O)[O-])C(=O)OCC1C(C(C(C(O1)OC(=O)CC[N+](=O)[O-])OC(=O)CC[N+](=O)[O-])O)O
LETBAZLAGJPEIM-ZHACJKMWSA-N,COC1=C(C(=C(C(=C1C(=O)C=CC2=CC=CC=C2)O)OC)OC)OC
VLSMHEGGTFMBBZ-OOZYFLPDSA-N,CC(=C)C1CNC(C1CC(=O)O)C(=O)O
RTATXGUCZHCSNG-UHFFFAOYSA-N,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O
YPWHZCPMOQGCDQ-HMGRVEAOSA-N,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O
ZEJXENDZTYVXDP-CSJHBIPPSA-N,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=C(C4=O)O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O
FNTJVYCFNVUBOL-ZUGPOPFOSA-N,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O
RNVUDWOQYYWXBJ-IEGSVRCHSA-N,C1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O
IYRMWMYZSQPJKC-UHFFFAOYSA-N,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
FEIQOMCWGDNMHM-KBXRYBNXSA-N,C1=CC=C(C=C1)C=CC=CC(=O)O
XUWTZJRCCPNNJR-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(O2)C=C(C(=C3O)OC)O)OC)O
AIFVFVGRWAMEBM-GSQIWVKLSA-N,C1=CC=C(C=C1)CC(=O)OC2C(C(C(OC2OC(=O)CC3(C=CC(=O)C=C3)O)COC(=O)CC4(C=CC(=O)C=C4)O)O)O
ACRIYYKEWCXQOS-XAYOXWHSSA-N,C1C(C(C(C(O1)OC2C(C(C(OC2C3=C(C4=C(C=C3O)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O
GQLVRVYXAHDDLB-PJFSTRORSA-N,COC1=C(C=C2C(C(C(CC2=C1)CO)CO)C3=CC(=C(C=C3)O)O)O
HMUJXQRRKBLVOO-AWEZNQCLSA-N,COC1=CC=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O
KLPUXMNQDCUPNO-DXKBKAGUSA-N,COC1=C(C=CC(=C1)C=CC2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O
CQLRUIIRRZYHHS-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O
DPAGRPSAFDXQDN-UHFFFAOYSA-N,CC1(C=CC2=C3C(=C(C=C2O1)OC)C(=O)C=C(O3)C4=CC=CC=C4)C
DFMAXQKDIGCMTL-UHFFFAOYSA-N,COC1=C2C=COC2=C(C3=C1C=CC(=O)O3)OC
XPHIPEXPAGCEBM-UHFFFAOYSA-N,CC(=O)C1=C(C=C(C=C1)O)OC
ZONJATNKKGGVSU-UHFFFAOYSA-N,CC(C)CCCCCCCCCCCCC(=O)O
PVXPPJIGRGXGCY-TZLCEDOOSA-N,C(C1C(C(C(C(O1)OCC2C(C(C(O2)(CO)O)O)O)O)O)O)O
DXDRHHKMWQZJHT-FPYGCLRLSA-N,C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O
VJJZJBUCDWKPLC-UHFFFAOYSA-N,COC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O
IGWDEVSBEKYORK-UHFFFAOYSA-N,CC(=CCOC1=C2C=CC(=O)OC2=CC3=C1C=CO3)C
HOEVRHHMDJKUMZ-UHFFFAOYSA-N,COC1=C(C(=C2C(=C1)C=CC(=O)O2)OC)O
QURCVMIEKCOAJU-HWKANZROSA-N,COC1=C(C=C(C=C1)C=CC(=O)O)O
ZQLIAKJHIRHCFA-XIIQHIPDSA-N,CCC(C)C=C(C)C=CC1=CC2=C(C(=O)C(C(=O)C2=CN1CCO)(C)OC(=O)C)Cl
MTQVPZUZBBTLNO-HSLVGEKZSA-N,COC1=C(C=CC2=C1OC3=C(C2=O)C(=C(C(=C3)O)C4C(C(C(C(O4)CO)O)O)O)O)O
WSKWDXWDFFVUKX-UHFFFAOYSA-N,COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)OCC4=CC=CC=C4
NCEXCGUAXVAJMI-UHFFFAOYSA-N,COC1=CC(=CC(=C1OC)OC)C2=COC3=CC(=C(C(=C3C2=O)OC)OC)OC
TUGWPJJTQNLKCL-UHFFFAOYSA-N,COC1=CC(=CC(=C1OC)O)C2=COC3=C(C2=O)C(=C(C(=C3)O)OC)O
LNQCUTNLHUQZLR-OZJWLQQPSA-N,COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)OC4C(C(C(C(O4)CO)O)O)O
HUKSJTUUSUGIDC-ZBEGNZNMSA-N,C1C2C(C3=C(O1)C=C(C=C3)O)OC4=CC5=C(C=C24)OCO5
OLOOJGVNMBJLLR-UHFFFAOYSA-N,CC(=CCOC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C
MHWOMRMBQGSTFS-JTCWOHKRSA-N,CC1=C(C(=C(C(=C1Cl)O)CC=C(C)CCC=C(C)CCC=C(C)C)O)C=O
TZJALUIVHRYQQB-UHFFFAOYSA-N,CC1C(C(C(C(O1)OC2=C(OC3=C(C2=O)C(=CC(=C3CC=C(C)C)OC4C(C(C(C(O4)CO)O)O)O)O)C5=CC=C(C=C5)OC)O)O)O
FDGQSTZJBFJUBT-UHFFFAOYSA-N,C1=NC2=C(N1)C(=O)N=CN2
OVSQVDMCBVZWGM-DTGCRPNFSA-N,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O
UDFPKNSWSYBIHO-UHFFFAOYSA-N,CC1=CC(=O)OC2=C1C=CC(=C2)OC
LJOQGZACKSYWCH-UHFFFAOYSA-N,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O
JYGXADMDTFJGBT-VWUMJDOOSA-N,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O
JZUFKLXOESDKRF-UHFFFAOYSA-N,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
GGNFGJZLCXTJLH-UHFFFAOYSA-N,COC(=O)C1=COC(C(C1CC2CC(=O)CC(O2)CCC3=CC=C(C=C3)O)C=C)OC4C(C(C(C(O4)CO)O)O)O
VWHYFMQKJYFLCC-DUXPYHPUSA-N,C1=CC(=C(C=C1CCC=CC(=O)CCC2=CC(=C(C=C2)O)O)O)O
CHXSDKWBSFDZEU-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)OC)OC)OC
QUQPHWDTPGMPEX-QJBIFVCTSA-N,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O
AIONOLUJZLIMTK-AWEZNQCLSA-N,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O
